*/.insufficient/.*,Trident Ursa malware,C2,https://unit42.paloaltonetworks.com/trident-ursa/,critical,none,critical,Detection rule,network flow direction internal --> external,,
*/.josephine/.*,Trident Ursa malware,C2,https://unit42.paloaltonetworks.com/trident-ursa/,critical,none,critical,Detection rule,network flow direction internal --> external,,
*/.justice/.*,Trident Ursa malware,C2,https://unit42.paloaltonetworks.com/trident-ursa/,critical,none,critical,Detection rule,network flow direction internal --> external,,
*/.snventor/.*,Trident Ursa malware,C2,https://unit42.paloaltonetworks.com/trident-ursa/,critical,none,critical,Detection rule,network flow direction internal --> external,,
/bin/bash,Suspicious strings observed in exploitations,Exploitation,https://github.com/shadow1ng/fscan/blob/eefd29d102e4b756b23101d6fec8fdc859a43efd/WebScan/pocs/bash-cve-2014-6271.yml#L8 - https://github.com/hktalent/scan4all/blob/448b0d37a423f527686daa60b1246540067476aa/config/51pwn/TPALL/high/rce-shellshock-user-agent.yaml#L11,critical,none,critical,Detection rule,network flow direction internal --> external,,
/etc/passwd,Suspicious strings observed in exploitations,Exploitation,N/A,critical,none,critical,Detection rule,network flow direction internal --> external,,
*127.0.0.1*,Suspicious strings observed in exploitations,Exploitation,N/A,critical,none,critical,Detection rule,network flow direction internal --> external,,
*; echo $*,Suspicious strings observed in exploitations,Exploitation,N/A,critical,none,critical,Detection rule,network flow direction internal --> external,,
*; googleweblight)*,Google weblight proxy service,Defense Evasion,https://chrome.google.com/webstore/detail/open-via-google-web-light/mjmakbbjhpnaebjpopafngkoliinenji,high,none,high,Detection rule,network flow direction internal --> external,,
*Arachni/*,arachni default user agent,Vulnerability Scanner,https://github.com/Arachni/arachni/blob/8e5c5d0a9fd6c5555bc3bbf411c8fa411f12b6db/spec/arachni/option_groups/http_spec.rb#L18,high,none,high,Detection rule,network flow direction internal --> external,,
*Arch Linux*,ArchLinux distribution often used by pentester,Compliance,N/A,critical,none,critical,Detection rule,network flow direction internal --> external,,
*C:\Users\*,Suspicious strings observed in exploitations,Exploitation,N/A,critical,none,critical,Detection rule,network flow direction internal --> external,,
*CPython/*,default user agent for requsts python module,Collection,N/A,medium,high,low,Hunting,network flow direction internal --> external,,
*EICAR-STANDARD-ANTIVIRUS-TEST-FILE*,suspisious string,Defense Evasion,https://x.com/pix/status/1152601420589387776?s=20,high,none,high,Detection rule,network flow direction internal --> internal/external,,
*HKCU\Software\Microsoft\Windows\*,Suspicious strings observed in exploitations,Exploitation,N/A,critical,none,critical,Detection rule,network flow direction internal --> external,,
*HeadlessChrome*,msedge.exe user agent in headless mode,Collection,https://developer.chrome.com/blog/headless-chrome/,high,medium,medium,Hunting,network flow direction internal --> external,,
*HeadlessEdg*,msedge.exe user agent in headless mode,Collection,https://developer.chrome.com/blog/headless-chrome/,high,medium,medium,Hunting,network flow direction internal --> external,,
*Kali linux*,Kali linux offensive distribution,Exploitation,N/A,critical,none,critical,Detection rule,network flow direction internal --> internal/external,,
*NDES client *,certreq.exe,LOLBIN,https://github.com/Ekitji/Files/blob/main/user-agents.csv,high,low,medium,Hunting,network flow direction internal --> external,,
Nmap Scripting Engine,nmap nse default user agent,Vulnerability Scanner,https://github.com/nmap/nmap/blob/ff92f5bae941058fae4782167fc7cb49b29c9440/scripts/http-useragent-tester.nse#L23,high,none,high,Detection rule,network flow direction internal --> internal/external,,
*OpenVAS*,OpenVAS Vulnerability scanner user agent,Vulnerability Scanner,N/A,critical,none,critical,Detection rule,network flow direction internal --> internal/external,,
*QQDownload*,Malware logging keystrokes and contacting C2,C2,https://www.virustotal.com/gui/file/aa2043e2d9adadeb6f330d1be3d159b07a0b9d785cee925eb7a70a5ed049a9f5/behavior,critical,none,critical,Detection rule,network flow direction internal --> external,,
*SELECT*FROM*WHERE*,Suspicious strings observed in exploitations,Exploitation,N/A,critical,none,critical,Detection rule,network flow direction internal --> internal/external,,
*SELECT*FROM*Win32_*,Suspicious strings observed in exploitations,Exploitation,N/A,critical,none,critical,Detection rule,network flow direction internal --> internal/external,,
*Schtasks /create*,Suspicious strings observed in exploitations,Exploitation,N/A,critical,none,critical,Detection rule,network flow direction internal --> external,,
*SearchToolbar*,browser with torrent search integrated + other junk softwares,Compliance,https://techcrunch.com/2007/06/09/wyzo-bittorrent-focused-browser-and-firefox-extension/,medium,medium,medium,Detection rule,network flow direction internal --> external,,
*UCCAPI/16.0.13328.20130 OC/16.0.13426.20234*,default user agent used by lyncsmash.py - a collection of tools to enumerate and attack self-hosted Skype for Business and Microsoft Lync installations,Credential Access,https://github.com/nyxgeek/lyncsmash,high,low,high,Hunting,network flow direction internal --> external,,
*WindowsPowerShell/*,default user agent for powershell (when using Invoke-RestMethod or Invoke-WebRequest for example),Collection,N/A,high,high,medium,Hunting,network flow direction internal --> external,,
*X11; TAILS;*,Tails - OS protecting against surveillance and censorship - using TOR network,Defense Evasion,N/A,critical,none,critical,Detection rule,network flow direction internal --> external,,
*YAYAYAY*,"raccoon stealer - It gathers personal information including passwords, browser cookies/autofill data and cryptowallet details",Malware,https://app.any.run/tasks/46ee2dd4-1743-45c2-bac9-2d9bdea24e3b/ - https://x.com/crep1x/status/1645535585115820033?s=20,critical,none,critical,Detection rule,network flow direction internal --> external,,
*Your Moms Smart Vibrator*,default user agent for TREVORspray example module - a modular password sprayer with threading - clever proxying - loot modules and more,Credential Access,https://github.com/blacklanternsecurity/TREVORspray/blob/31427822e3c7def1eea3c208deeb67d777022805/README.md?plain=1#L226,critical,none,critical,Detection rule,network flow direction internal --> external,,
*\Microsoft Windows *\Windows Defender\*,Suspicious strings observed in exploitations,Exploitation,N/A,critical,none,critical,Detection rule,network flow direction internal --> external,,
*burpcollaborator.net*,user agent observed with Burp Collaborator Scanner,Vulnerability Scanner,https://portswigger.net/burp,critical,none,critical,Detection rule,network flow direction internal --> internal/external,,
*cmd.exe*,Suspicious strings observed in exploitations,Exploitation,N/A,critical,none,critical,Detection rule,network flow direction internal --> external,,
*kali1-686*,Kali linux offensive distribution,Exploitation,N/A,critical,none,critical,Detection rule,network flow direction internal --> internal/external,,
*kali1-amd64*,Kali linux offensive distribution,Exploitation,N/A,critical,none,critical,Detection rule,network flow direction internal --> internal/external,,
*nmap icap-client/*,icap-info nse script default user agent,Exploitation,https://github.com/michoo/flanby/blob/9f3508706d4fbf44767b446fe26f11c7a46ca7aa/scripts/icap-info.nse#L82,high,none,high,Detection rule,network flow direction internal --> internal/external,,
*powershell.exe*,Suspicious strings observed in exploitations,Exploitation,N/A,critical,none,critical,Detection rule,network flow direction internal --> external,,
*wget http*,Suspicious strings observed in exploitations,Exploitation,N/A,critical,none,critical,Detection rule,network flow direction internal --> external,,
*yahoomailproxy*,Yahoo Mail Proxy is a content fetch proxy that retrieves the page content of URLs that are embedded within emails sent to Yahoo Mail users,Defense Evasion,https://help.yahoo.com/kb/SLN28749.html,low,low,info,Hunting,network flow direction internal --> external,,
.net backdor,Suricata trojan user-agent rules,Malware,https://raw.githubusercontent.com/seanlinmt/suricata/master/files/rules/emerging-trojan.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
01h4x.com,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
0xa10xa1HttpClient,Suricata Malware user-agent rules,Malware,https://raw.githubusercontent.com/seanlinmt/suricata/master/files/rules/emerging-malware.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
1235125521512,"raccoon stealer - It gathers personal information including passwords, browser cookies/autofill data and cryptowallet details",Malware,https://x.com/crep1x/status/1643183031002202112,critical,none,critical,Detection rule,network flow direction internal --> external,,
125122112551,"raccoon stealer - It gathers personal information including passwords, browser cookies/autofill data and cryptowallet details",Malware,https://x.com/crep1x/status/1643183031002202112,critical,none,critical,Detection rule,network flow direction internal --> external,,
20112211,"raccoon stealer - It gathers personal information including passwords, browser cookies/autofill data and cryptowallet details",Malware,https://tria.ge/230207-htlfnahh87/behavioral1,critical,none,critical,Detection rule,network flow direction internal --> external,,
23591,"raccoon stealer - It gathers personal information including passwords, browser cookies/autofill data and cryptowallet details",Malware,https://tria.ge/221218-mljz3sbe86/behavioral2,critical,none,critical,Detection rule,network flow direction internal --> external,,
360Spider,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
404checker,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
404enemy,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
404search,Suricata Malware user-agent rules,Malware,https://raw.githubusercontent.com/seanlinmt/suricata/master/files/rules/emerging-malware.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
4M5yC6u4stom5U8se3r,Suricata suspicious user-agent rules,suspicious string,https://raw.githubusercontent.com/vncloudsco/suricata-rules/main/emerging-user_agents.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
80legs,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
901785252112,"raccoon stealer - It gathers personal information including passwords, browser cookies/autofill data and cryptowallet details",Malware,https://x.com/crep1x/status/1643183031002202112,critical,none,critical,Detection rule,network flow direction internal --> external,,
91castInstallKernel,Suricata Malware user-agent rules,Malware,https://raw.githubusercontent.com/seanlinmt/suricata/master/files/rules/emerging-malware.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
???,Suricata Malware user-agent rules,Malware,https://raw.githubusercontent.com/seanlinmt/suricata/master/files/rules/emerging-malware.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
ADmantX,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
AE632AE3-FACB-4C1B-8906-FB65A13B01B4,ENIGMA STEALER,Malware,https://x.com/suyog41/status/1616428046768304130?s=20,critical,none,critical,Detection rule,network flow direction internal --> external,,
AIBOT,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
ALIZER,Suricata trojan user-agent rules,Malware,https://raw.githubusercontent.com/seanlinmt/suricata/master/files/rules/emerging-trojan.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
ALittle\ Client,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
API-Guide test program,Suricata trojan user-agent rules,Malware,https://raw.githubusercontent.com/seanlinmt/suricata/master/files/rules/emerging-trojan.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
ASPSeek,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
AV1,Suricata trojan user-agent rules,Malware,https://raw.githubusercontent.com/seanlinmt/suricata/master/files/rules/emerging-trojan.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
AV2010,Suricata Malware user-agent rules,Malware,https://raw.githubusercontent.com/seanlinmt/suricata/master/files/rules/emerging-malware.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
AVP2006IE,Suricata trojan user-agent rules,Malware,https://raw.githubusercontent.com/seanlinmt/suricata/master/files/rules/emerging-trojan.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
AYAYAYAY1337,"raccoon stealer - It gathers personal information including passwords, browser cookies/autofill data and cryptowallet details",Malware,https://x.com/crep1x/status/1645535585115820033,critical,none,critical,Detection rule,network flow direction internal --> external,,
Abonti,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
Aboundex,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
Aboundexbot,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
Access down,Suricata Malware user-agent rules,Malware,https://raw.githubusercontent.com/seanlinmt/suricata/master/files/rules/emerging-malware.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
Accessing,Suricata trojan user-agent rules,Malware,https://raw.githubusercontent.com/seanlinmt/suricata/master/files/rules/emerging-trojan.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
Acunetix,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
AdVantage,Suricata Malware user-agent rules,Malware,https://raw.githubusercontent.com/seanlinmt/suricata/master/files/rules/emerging-malware.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
AdiseExplorer,Suricata trojan user-agent rules,Malware,https://raw.githubusercontent.com/seanlinmt/suricata/master/files/rules/emerging-trojan.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
AdsTxtCrawlerTP,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
AfD-Verbotsverfahren,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
AgavaDwnl,Suricata Malware user-agent rules,Malware,https://raw.githubusercontent.com/seanlinmt/suricata/master/files/rules/emerging-malware.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
Agent and 5 or 6 digits,Suricata trojan user-agent rules,Malware,https://raw.githubusercontent.com/seanlinmt/suricata/master/files/rules/emerging-trojan.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
AhrefsBot,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
AiHitBot,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
Aipbot,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
Alawar Toolbar,Suricata Malware user-agent rules,Malware,https://raw.githubusercontent.com/seanlinmt/suricata/master/files/rules/emerging-malware.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
Aldi Bot,Suricata trojan user-agent rules,Malware,https://raw.githubusercontent.com/seanlinmt/suricata/master/files/rules/emerging-trojan.rules,high,low,medium,Detection rule,network flow direction internal --> external,,
Alexibot,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
AllSubmitter,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
Alligator,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
AlphaBot,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
Anarchie,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
Anarchy,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
Anarchy99,crawlers / bad robots / suspicious spiders / junk web-scrapers / malicious spammersResource Development,Bots & Vulnerability Scanner,https://raw.githubusercontent.com/mitchellkrogza/nginx-ultimate-bad-bot-blocker/master/_generator_lists/bad-user-agents.list,medium,low,medium,Detection rule,network flow direction internal --> external,,
